query_id,query,rank,paperId,title,year,citationCount,influentialCitationCount,venue,url,authors,abstract,ecological_relevance_note
20,sparse microbiome machine learning,7,95cc8c5160ba8b132204f4b4549cad7004027f78,"Integrative Analysis of Gut Microbiome Profiles in Rheumatoid Arthritis Using Differential Abundance, Beta Diversity, and Sparse Machine Learning",2026,0,0,SoutheastCon,https://www.semanticscholar.org/paper/95cc8c5160ba8b132204f4b4549cad7004027f78,Hatim Palitanawala; Sabira Dabeer; Ramprasad Goturkarnam; Santosh Kumar; Shamseerahammed Thendan Kandiyil,"Rheumatoid arthritis (RA) is a systemic autoimmune disease in which the gut microbiome is thought to contribute to disease initiation and progression. We analyzed a large publicly available 16 S rRNA amplicon dataset from the AsiaPacific Rheumatoid Arthritis Cohort (APRAC), comprising 1,034 RA patients and 1,204 healthy controls (HC). Amplicon sequence variants (ASVs) were aggregated to the genus level and analyzed using differential abundance testing (DESeq2), beta-diversity analysis (Bray-Curtis dissimilarity, PCoA, PERMANOVA), and supervised machine learning models (Random Forest, XGBoost, SVM, and LASSO logistic regression). DESeq2 identified 63 significantly different ASVs (adjusted $p<0.05$), with 29 enriched in RA and 34 enriched in HC. PERMANOVA confirmed significant community-level differences between groups (pseudo-F $=$ 32.18, $\mathrm{p}=0.0001$). Machine learning models achieved moderate discrimination, with XGBoost performing best (ROC-AUC = 0.8149). These results show that RA is associated with subtle but distributed gut microbiome alterations that provide moderate predictive value for disease classification.",methodological relevance
20,sparse microbiome machine learning,8,16f098539ded31e386220d4c5442370adf253db5,"Applications of Machine Learning in Human Microbiome Studies: A Review on Feature Selection, Biomarker Identification, Disease Prediction and Treatment",2021,303,6,Frontiers in Microbiology,https://www.semanticscholar.org/paper/16f098539ded31e386220d4c5442370adf253db5,L. Marcos-Zambrano; Kanita Karaduzovic-Hadziabdic; Tatjana Loncar Turukalo; Piotr Przymus; V. Trajkovik; O. Aasmets; M. Berland; A. Gruca,"The number of microbiome-related studies has notably increased the availability of data on human microbiome composition and function. These studies provide the essential material to deeply explore host-microbiome associations and their relation to the development and progression of various complex diseases. Improved data-analytical tools are needed to exploit all information from these biological datasets, taking into account the peculiarities of microbiome data, i.e., compositional, heterogeneous and sparse nature of these datasets. The possibility of predicting host-phenotypes based on taxonomy-informed feature selection to establish an association between microbiome and predict disease states is beneficial for personalized medicine. In this regard, machine learning (ML) provides new insights into the development of models that can be used to predict outputs, such as classification and prediction in microbiology, infer host phenotypes to predict diseases and use microbial communities to stratify patients by their characterization of state-specific microbial signatures. Here we review the state-of-the-art ML methods and respective software applied in human microbiome studies, performed as part of the COST Action ML4Microbiome activities. This scoping review focuses on the application of ML in microbiome studies related to association and clinical use for diagnostics, prognostics, and therapeutics. Although the data presented here is more related to the bacterial community, many algorithms could be applied in general, regardless of the feature type. This literature and software review covering this broad topic is aligned with the scoping review methodology. The manual identification of data sources has been complemented with: (1) automated publication search through digital libraries of the three major publishers using natural language processing (NLP) Toolkit, and (2) an automated identification of relevant software repositories on GitHub and ranking of the related research papers relying on learning to rank approach.",cross-kingdom microbial relevance; methodological relevance
21,random forest SHAP microbiome ecology,1,b19e1cedd27c589f875aa55fcf00020186f55e16,A study of dominant factors in the coupled coordination of population–ecology–energy–digital economy in China based on random forest algorithm,2025,2,0,Scientific Reports,https://www.semanticscholar.org/paper/b19e1cedd27c589f875aa55fcf00020186f55e16,Qikang Zhong; Jiawei Zhu; Zhe Li,"This study aims to examine the spatiotemporal patterns and dominant influencing factors of the coupling coordinated development (CCD) among population, ecology, energy, and digital economy (PEED) systems in China, contributing to the broader goal of sustainable regional development. Using panel data from 31 Chinese provinces over the period 2011–2020, we construct a PEED coordination index and analyze its evolution through coupling coordination models, spatial autocorrelation (Moran’s I), the Geodetector model, and a Random Forest algorithm with SHAP analysis. Results show a steady improvement in the overall CCD across provinces, although significant regional disparities persist—eastern provinces such as Guangdong and Beijing lead in coordination, while western and northeastern regions lag behind. Among the four subsystems, the ecological subsystem shows the greatest spatial variation, while the digital economy subsystem is more homogeneous. The Nighttime Light Index, Urbanization Rate, and Green Coverage Rate are identified as the most important drivers, with the Nighttime Light Index consistently exhibiting the strongest influence on CCD. SHAP analysis reveals nonlinear effects of all drivers, highlighting the complexity of subsystem interactions. The findings provide policy-relevant insights for promoting balanced and sustainable development. Policymakers should focus on enhancing urban planning, ecological protection, renewable energy adoption, and digital infrastructure investment, especially in less-developed regions, to further strengthen PEED coordination and support the achievement of Sustainable Development Goals (SDGs).",methodological relevance
21,random forest SHAP microbiome ecology,2,a4db59d2f6be150d1a5bfe5817d6a0cfeeb6aaad,SHAP-based binarization enhances metataxonomic machine learning with application to gut microbiota of inflammatory bowel disease,2025,2,0,Scientific Reports,https://www.semanticscholar.org/paper/a4db59d2f6be150d1a5bfe5817d6a0cfeeb6aaad,Youngro Lee; Jongmo Seo; Barbara Di Camillo,"Machine learning has been increasingly applied to microbiome data for biomarker discovery. However, microbiome datasets are typically high-dimensional, sparse, and correlated, which makes model training challenging and prone to overfitting. Previous studies have also reported that microbiome features exhibit binary-like characteristics, and that binarization does not necessarily reduce predictive performance. This observation motivated our work. Building on this idea, we propose a SHAP-based binarization pipeline. We first trained several machine learning models on raw continuous data and selected the best-performing model (random forest). Using SHAP values derived from the training set, we determined feature-specific thresholds that best separated positive and negative contributions. The dataset was then binarized using these thresholds and new models were trained on the transformed data. We evaluated this approach on gut microbiome abundance data (283 species, 220 genera, 1,569 individuals) to classify inflammatory bowel disease (IBD) versus healthy controls. The SHAP-based binarization consistently improved classification performance and interpretability compared with both continuous data and zero-threshold binarization. The best model’s Matthews correlation coefficient increased from 0.884 to 0.928, with the largest improvements observed in non-tree-based models such as logistic regression and neural networks. SHAP summary plots also revealed clearer feature patterns, and biomarker rankings were more stable. In addition, the pipeline enabled us to identify a concise set of 17 microbial biomarkers associated with IBD. This study introduces a novel approach for microbiome data analysis by explicitly linking binarization thresholds to SHAP-derived feature contributions. Our approach was grounded in the observation of binary-like patterns revealed through SHAP values. Furthermore, although binarization inevitably raises concerns about information loss, our evaluation confirmed improvements not only in predictive performance but also in interpretability and biomarker stability, providing a broader validation of robustness. These findings highlight SHAP-based binarization as an effective strategy for high-dimensional microbiome data, with broad applicability and opportunities for future extension.",methodological relevance
21,random forest SHAP microbiome ecology,3,2cfb07cdda398a6f1aff964f3e978b27603433be,Interpretable machine learning algorithms reveal gut microbiome features associated with atopic dermatitis,2025,7,0,Frontiers in Immunology,https://www.semanticscholar.org/paper/2cfb07cdda398a6f1aff964f3e978b27603433be,Jingtai Ma; Yiting Fang; Shiqi Li; Lilian Zeng; Siyi Chen; Zhifeng Li; Guiyuan Ji; Xingfen Yang,"Background The “gut–skin axis” has been proposed to play an important role in the development and symptoms of atopic dermatitis. Therefore, we have constructed an interpretable machine learning framework to quantitatively screen key gut flora. Methods The 16S rRNA dataset, after applying the centered log-ratio transformation, was analyzed using five different machine learning models: random forest, light gradient boosting machine, extreme gradient boosting, support vector machine with radial kernel, and logistic regression. Interpretable machine learning methods, such as SHAP values, were used to identify significant features associated with atopic dermatitis. Results Random forest performed better than the other “tree” models in the validation partitions. The SHAP global dependency plot indicated that Bifidobacterium ranked as the strongest predictive factor across all prediction horizons, although the SHAP values for some features were still higher in support vector machine and logistic regression models. The SHAP partial dependency plot for “tree” models showed that the best segmentation point for Bifidobacterium was further from the origin compared to other features in the respective models, quantitatively reflecting differences in gut microbiota. Conclusion Machine learning models combined with SHAP could be used to quantitatively screen key gut flora in atopic dermatitis patients, providing doctors with an intuitive understanding of 16S rRNA sequencing data to support precision medicine in care and recovery.",methodological relevance
21,random forest SHAP microbiome ecology,4,11da14a662863824bd612a4bbf94543d5c675be6,Interpretive prediction of hyperuricemia and gout patients via machine learning analysis of human gut microbiome,2025,2,0,BMC Microbiology,https://www.semanticscholar.org/paper/11da14a662863824bd612a4bbf94543d5c675be6,Jia-Wei Tang; Alfred C Y Tay; Liang Wang,"Hyperuricemia (HUA) and gout result from imbalances in uric acid metabolism and are closely associated with the gut microbiota. Advanced analytical methods facilitate the exploration of microbiota complexity. In this study, 16S rRNA sequencing data from stool samples of 233 patients were thoroughly collected. Machine learning (ML) and Shapley Additive exPlanations (SHAP) interpretability algorithms were applied to identify core taxa and predict the metabolic functions. The results revealed that the high-contribution core taxa identified by SHAP in each group, such as Oscillospiraceae_UCG-005 and Rhodococcus provided the basis for ML prediction. Among the five classification models, Random Forest (RF) achieved the best diagnostic performance, with prediction accuracy ranging from 82 to 96%. Metabolic function predictions indicated that the purine metabolism pathway contributes the most to distinguishing gout from other groups. In sum, ML-based 16S rRNA sequencing reveals key gut microbiome biomarkers, aiding new diagnostic strategies for HUA and gout. 1. Healthy gut microbiome diversity is significantly reduced in HUA and gout. 2. Interpretive machine learning models were developed for HUA and gout prediction. 3. Key bacteria were identified in the human gut microbiome for HUA and gout.",cross-kingdom microbial relevance; methodological relevance
21,random forest SHAP microbiome ecology,5,04ae2edfdb655f54fce358122b3199b709c605be,Skin Microbiome Signatures for Non-Invasive Detection of Autoimmune Disorders and Gut-Endocrine Axis Disruption in PCOS: An AI-Driven Multi-Omics Approach,2025,0,0,"International Conference on Computing, Communication and Automation",https://www.semanticscholar.org/paper/04ae2edfdb655f54fce358122b3199b709c605be,N. Kulkarni; S. Jalan; Vishal Kumar,"Polycystic ovary syndrome (PCOS) is a complex endocrine disorder characterized by hyperandrogenism, ovulatory dysfunction, and metabolic abnormalities, with emerging evidence linking it to systemic immune dysregulation and increased risk of autoimmune comorbidities such as psoriasis, lupus, and thyroid disease. While the gut microbiome has been extensively investigated in PCOS, the skin microbiome remains an underutilized yet accessible interface with immune and endocrine pathways. This study introduces an AI-driven multi-omics framework integrating gut and skin microbiome sequencing with metabolomic and transcriptomic data to identify non-invasive biomarkers predictive of PCOS and autoimmune phenotypes. High-quality metagenomic datasets were curated and processed with standardized pipelines (FastQC, Trimmomatic, Bowtie2, Kraken2, Bracken), and microbial diversity shifts were quantified. Machine learning models (Random Forest, XGBoost, LightGBM) were trained on integrated microbial, metabolic, and cytokine features, with SHAP and LIME interpretability highlighting drivers such as short-chain fatty acid depletion, enrichment of pro-inflammatory taxa, and IL-36 and NGF signaling. Results showed consistent dysbiosis in PCOS alongside skin microbial and cytokine signatures of autoimmune dysregulation. Including inflammatory mediators and metabolite profiles improved classification, surpassing 90% accuracy. This framework establishes a path toward non-invasive, interpretable diagnostics for early detection, risk stratification, and targeted therapies in women with PCOS and related comorbidities.",methodological relevance
21,random forest SHAP microbiome ecology,6,b3e0924b61cc602f054bb0c394b68c28cde5bcc6,Network and machine learning integration reveals gut microbiome biomarkers in pediatric IBD,2025,0,0,BMC Microbiology,https://www.semanticscholar.org/paper/b3e0924b61cc602f054bb0c394b68c28cde5bcc6,Yixing Luo; Yang Yang,"Pediatric inflammatory bowel disease (IBD) is an emergent health challenge globally, marked by complex interactions between host genetics, immune responses, and the gut microbiome. Despite advances in sequencing and computational approaches, robust, clinically translatable biomarkers remain limited, especially for Asian pediatric populations. This study aimed to integrate network-based microbial community analysis with machine learning (ML) to identify treatment-responsive bacterial taxa and predictive biomarkers in Chinese children with IBD. A prospective cohort of 50 children (30 IBD, 20 non-IBD controls) was enrolled at a tertiary hospital in Beijing, China. Fecal samples underwent 16 S rRNA sequencing, and clinical data were systematically recorded. Microbial diversity, taxonomic shifts, and co-occurrence networks were analyzed using QIIME 2, SparCC, and Cytoscape. Four ML classifiers (Random Forest, Logistic Regression, XGBoost, and Voting Classifier) were developed, with SHAP used for model interpretability. Decision curve analysis (DCA) assessed clinical net benefit. Children with IBD demonstrated significantly reduced Shannon diversity (3.55 ± 0.58 vs. 4.20 ± 0.46, p = 0.003) and observed operational taxonomic units (OTUs) (134 ± 30 vs. 188 ± 40, p = 0.001) compared to controls. Beta diversity (Bray–Curtis, PERMANOVA p = 0.001) and (Non-metric multidimensional scaling) NMDS revealed distinct community clustering. IBD networks were fragmented, with fewer edges (85 vs. 120, p = 0.02) and lower clustering coefficient (0.25 vs. 0.40, p = 0.01). Key taxa such as Faecalibacterium (3.2% ± 2.1 vs. 8.5% ± 4.0, p = 0.0005) were depleted in IBD, while Escherichia–Shigella (6.8% ± 5.5 vs. 1.2% ± 2.0, p = 0.002) and Veillonella (2.5% ± 2.2 vs. 0.5% ± 0.8, p = 0.010) were enriched. ML models achieved high accuracy (XGBoost: 98%, Voting Classifier: 97%), with SHAP analysis confirming these taxa and inflammation markers (CRP/ESR, calprotectin) as top predictors. DCA demonstrated clear net benefit for ML-guided diagnosis. Network-based and ML-integrated analysis of the gut microbiome in pediatric IBD identified reproducible, treatment-responsive biomarkers and delivered accurate, interpretable prediction. This integrative approach supports precision diagnostics and monitoring in pediatric IBD.",cross-kingdom microbial relevance; methodological relevance
21,random forest SHAP microbiome ecology,7,7d065bd8e2e452f4b9c77ddafad9604a1d99523d,The cNED framework: modeling core microbial communities and metabolic functions with SHAP-interpretable environmental thresholds in large rivers.,2026,1,0,Water Research,https://www.semanticscholar.org/paper/7d065bd8e2e452f4b9c77ddafad9604a1d99523d,Lunhui Lu; Xingqian Jian; Shanshan Lin; Zhe Li; Qiong Tang; Yan Xiao; Yuanyuan Zhang; Dianchang Wang,"Microbial communities in river ecosystems regulate biogeochemical cycling and serve as natural bioremediators for environmental pollutants. However, accurately predicting their dynamic responses to changing conditions remains a significant scientific challenge because of the complexity of microbial interactions and ecosystem-scale feedbacks. Here, a novel compositional neural encoder-decoder (cNED) framework was developed, coupling environmental variables with microbial profiles based on an extensive collection of 473 samples from the upper Yangtze River. A total of 157 core bacterial OTUs were identified from 27,932 OTUs by the occupancy-frequency method, which were predominantly governed by deterministic assembly processes. The identified core microbiome demonstrated significant functional associations with carbon and nitrogen cycling. Compared with conventional modeling approaches (multilayer perceptron, random forests, linear regression), the cNED framework demonstrated superior predictive performance, achieving high accuracy in taxonomic prediction and functional profile prediction (carbon cycling: R² = 0.85; nitrogen cycling: R² = 0.52). The Shapley additive explanations (SHAP) analysis identified spatial gradients and temperature as key environmental drivers. Generalized Additive Models uncovered phylum- and function-specific tipping points: Proteobacteria exhibited a dual-threshold thermal niche (20.5-27 °C), while functions like methylotrophy and nitrogen fixation responded nonlinearly to temperature and TN, revealing unimodal or monotonic transitions. The cNED framework developed in this study establishes an interpretable predictive framework for forecasting microbial community and functional responses to environmental perturbations, offering valuable insights for evidence-based river ecosystem management and climate adaptation strategies.",community-assembly mechanism relevance; cross-kingdom microbial relevance; methodological relevance
21,random forest SHAP microbiome ecology,8,08e690edb106c1c6d90e0f65f0f05dacdef2a521,Rhizosphere Microbiome of Forest Trees Determines Their Resistance to Soil-borne Pathogens,2022,2,1,,https://www.semanticscholar.org/paper/08e690edb106c1c6d90e0f65f0f05dacdef2a521,Li Yu; Haiyun Zi; H. Zhu; Yangwenke Liao; Xiaogang Li,"  Background and aimsThe ability of plants to cope with environmental pressure and the interaction between rhizosphere microorganisms and host trees play an important role in the stability and function of forest ecosystems. Beneficial microbes recruited to the plant rhizosphere and stably association with tree roots can potentially reduce biotic stress, but the biochemical processes involved in coping with pathogen attack are not fully understood. Here, we aimed to investigate the ecology process of rhizosphere microbiota from four broad-leaved and three coniferous tree varieties involving in the suppression of soil-borne fungal pathogens. MethodsWe used separation cultivation and in vitro antagonistic experiments to investigate the inhibitory effects of rhizosphere microbiome on pathogenic fungi. Rhizosphere microbiome was then sequenced using the Illumina MiSeq platform, and root exudates of trees were measured by gas chromatography-mass spectrometry (GC-MS).ResultsRhizosphere microbes from seven tree varieties had strong inhibitory effects on fungal pathogens, nevertheless, there were significant differences in their capacity. The dissimilarities in rhizosphere bacterial communities that were significantly correlated with phylogenetic distance of trees had a greater influence on suppression of pathogens compared with microbial abundance and diversity. Combined analysis of a random forest model and co-occurrence networks, revealed a cooperative relationship between key groups that were positively associated with inhibition of fungal pathogens in the tree rhizosphere. This process was further strengthened by specific metabolites secreted by tree roots. ConclusionsIn general, the rhizosphere microbiota of seven tree species had different inhibitory effects on fungal pathogens, and the cooperative relationship within the rhizosphere microbial community plays an important role in maintaining trees resistance to soil pathogens stress.",plant-soil context relevance; cross-kingdom microbial relevance; methodological relevance
22,microbial co-occurrence network limitations,1,5ef4131489cc3cfdf8284be7bc3b81f0b5360daf,More Robust Co-Occurrence Patterns and Stronger Dispersal Limitations of Bacterial Communities in Wet than Dry Seasons of Riparian Wetlands,2023,23,1,mSystems,https://www.semanticscholar.org/paper/5ef4131489cc3cfdf8284be7bc3b81f0b5360daf,Liyan Zhang; Yi Li; X. Sun; Jonathan M Adams; Longfei Wang; Huanjun Zhang; H. Chu,"Riparian wetlands comprise microbial communities that are easily affected by the surrounding conditions, especially in agricultural landscapes with a wide range of ecosystem services. After comparing the wet and dry season microbiota, we found that the soil bacterial community of the wet season exhibited a higher complexity and stability of soil bacterial network and stronger dispersal limitations than that of the dry season; however, the dry season bacteria showed stronger homogeneous selection than the wet season bacteria. ABSTRACT Riparian wetlands can be used as “sentinels” of environmental changes and play pivotal roles in ecological and biogeochemical processes. The bacterial community is an essential and rapidly responding component in riparian areas. However, the co-occurrence patterns and phylogenetic group-based ecological processes during wet-dry periods are still open questions. Here, we compared the co-occurrence patterns and phylogenetic group-based assembly mechanisms of soil bacterial communities in typical riparian wetlands across wet and dry seasons, which are subjected to intensive agricultural activities. The results showed that the potential functions, community composition, network structure, and phylogenetic group-based ecological processes of the bacterial community were distinct between the wet and dry seasons. The stability and complexity of the wet season bacterial network were significantly higher than those of the dry season bacterial network. Moreover, the phylogenetic group-based null model analysis showed that homogeneous selection (HoS), dispersal limitation (DL), and drift (DR) were the most important ecological processes for the bacterial community assemblages, with a higher proportion of DL in the wet season (36.7%) than in the dry season (25.5%) but lower contributions of the HoS (36.1% versus 41.3%) and DR (20.8% versus 25.4%). The communities dominated by Flavobacteriales, Burkholderiales, and Sphingomonadales in the wet season were controlled more by dispersal limitation, whereas they were significantly negatively correlated with precipitation, dissolved organic carbon, and total carbon in the dry season, respectively. These findings expand our understanding of the network vulnerability and assembly mechanisms in fragile anthropologically affected riparian wetland ecosystems. IMPORTANCE Riparian wetlands comprise microbial communities that are easily affected by the surrounding conditions, especially in agricultural landscapes with a wide range of ecosystem services. After comparing the wet and dry season microbiota, we found that the soil bacterial community of the wet season exhibited a higher complexity and stability of soil bacterial network and stronger dispersal limitations than that of the dry season; however, the dry season bacteria showed stronger homogeneous selection than the wet season bacteria. The co-occurrence and phylogenetic group-based bacterial community assembly mechanisms were mainly shaped by the divergence in temperature and precipitation between seasons. Revealing the variations in the potential functions, co-occurrence, and community assembly processes between wet and dry seasons is critical to understanding the maintenance of soil microbial diversity in riparian wetlands with regard to environmental sceneries.",community-assembly mechanism relevance; plant-soil context relevance; cross-kingdom microbial relevance; methodological relevance
22,microbial co-occurrence network limitations,2,c8be97da104a9c0ce681353152d44673aca87b19,Deciphering microbial interactions and detecting keystone species with co-occurrence networks,2014,1496,57,Frontiers in Microbiology,https://www.semanticscholar.org/paper/c8be97da104a9c0ce681353152d44673aca87b19,D. Berry; S. Widder,"Co-occurrence networks produced from microbial survey sequencing data are frequently used to identify interactions between community members. While this approach has potential to reveal ecological processes, it has been insufficiently validated due to the technical limitations inherent in studying complex microbial ecosystems. Here, we simulate multi-species microbial communities with known interaction patterns using generalized Lotka-Volterra dynamics. We then construct co-occurrence networks and evaluate how well networks reveal the underlying interactions and how experimental and ecological parameters can affect network inference and interpretation. We find that co-occurrence networks can recapitulate interaction networks under certain conditions, but that they lose interpretability when the effects of habitat filtering become significant. We demonstrate that networks suffer from local hot spots of spurious correlation in the neighborhood of hub species that engage in many interactions. We also identify topological features associated with keystone species in co-occurrence networks. This study provides a substantiated framework to guide environmental microbiologists in the construction and interpretation of co-occurrence networks from microbial survey datasets.",community-assembly mechanism relevance; methodological relevance
22,microbial co-occurrence network limitations,3,9667064c1beb4b02d443c4d19bf08606bfe1b045,Microbial community composition and network analyses in arid soils of the Patagonian Monte under grazing disturbance reveal an important response of the community to soil particle size,2019,49,4,"Agriculture, Ecosystems & Environment. Applied Soil Ecology",https://www.semanticscholar.org/paper/9667064c1beb4b02d443c4d19bf08606bfe1b045,M. Marcos; M. Bertiller; N. Olivera,"Abstract The effects of livestock grazing on soil microbial communities are not fully understood in arid regions, where water limitations can have significant consequences on soil health and biological processes. Neither are understood the effects of livestock grazing on the interactions among members of the microbial communities. Here, we used high-throughput amplicon sequencing and co-occurrence network analyses to study changes in microbial community composition and networks in soil from plant-patches and inter-patches under sheep grazed and non-grazed conditions within an arid region of Patagonia. In addition, we analyzed soil and vegetation properties that could be influencing the observed microbial patterns. We detected over 2,000 amplicon sequence variants (ASVs) in soils from plant-patches and a similar number in inter-patches, which abundance shifted between the non-grazed and the grazed sites. Among them, members of the Actinomycetales, Solirubrobacterales, Pedosphaerales and Rhizobiales were present. We further found that connections among them in the network analysis were significantly affected by soil texture. Moreover, soil particle size explained between 24.7% and 31.9% of the variance in microbial community composition. Positive network connections increased from 57.8% in the non-grazed site to 88.6% in the grazed site. This may suggest either an increase in cooperative associations within the community, as a strategy to survive under the stressful conditions imposed by grazing, or a selection of microorganisms with similar niche requirements. We further concluded that members of the Actinomycetales and Rhizobiales seem to have a keystone role in the soil communities from this arid ecosystem.",plant-soil context relevance; methodological relevance
22,microbial co-occurrence network limitations,4,53eb84cfb274529202eb050b068bb635089495ba,Microbial community diversity and assembly processes in the aridification of wetlands on the Qinghai-Tibet Plateau,2025,5,0,iScience,https://www.semanticscholar.org/paper/53eb84cfb274529202eb050b068bb635089495ba,Kang Di; Yuanyuan Chen; Shishi Feng; Qianmin Liu; Shuzhen Zou,"Summary This study investigates soil microbial community dynamics in high-altitude wetlands on the Qinghai-Tibet Plateau under drought conditions. It compares the composition, structure, and assembly mechanisms of microbial communities in water-rich and water-deficient wetlands. The results show that while α diversity remains stable after aridification, the community undergoes significant phylum reorganization. Aridification leads to increased sensitivity in the β diversity of archaea and bacteria to environmental and geographic factors, while fungal β diversity remains unchanged. Co-occurrence network analysis reveals a more complex and denser microbial network in aridified wetlands. Hub microbial groups are found only in bacteria and fungi, and their richness decreases after aridification. The study suggests a shift from a neutral to a partially deterministic assembly process, marked by reduced dispersal limitations and stronger heterogeneous selections. These findings contribute to understanding microbial community evolution in response to global environmental changes.",community-assembly mechanism relevance; plant-soil context relevance; cross-kingdom microbial relevance; methodological relevance
22,microbial co-occurrence network limitations,5,e5fa46955f3d8b95e9f56c5bc886ef1f99549f18,Leveraging Bayesian Networks for Consensus Network Construction and Multi-Method Feature Selection to Decode Disease Prediction,2025,3,0,bioRxiv,https://www.semanticscholar.org/paper/e5fa46955f3d8b95e9f56c5bc886ef1f99549f18,R. Aghdam; Shan Shan; Richard A. Lankau; Claudia R. Solís-Lemus,"Constructing reliable microbiome co-occurrence networks and identifying disease-associated taxa remain major challenges in microbiome research due to variability introduced by different inference algorithms. To overcome these limitations, we present CMIMN, a novel R package that uses a Bayesian network framework based on conditional mutual information to infer robust microbial interaction networks. To further enhance reliability, we construct a consensus microbiome network by integrating results from CMIMN and three widely used methods—SPIEC-EASI, SPRING, and SPARCC. This consensus approach, which overlays and weights edges shared across methods, reduces inconsistencies and provides a more biologically meaningful view of microbial relationships. In addition, we introduce a multi-method framework for identifying disease-associated microbial taxa by combining machine learning and network-based feature selection. Our ML pipeline applies distinct algorithms and identifies key taxa based on their consistent importance across models. Complementing this, we employ two network-based strategies that prioritize taxa based on centrality differences between ‘clean tubers’ and ‘scab-infected tubers’ networks, as well as a composite scoring system that ranks nodes using integrated network metrics. Our results show that CMIMN achieves high robustness in network inference, and that the consensus network further improves stability and interpretability. The multi-method feature selection framework enhances confidence in identifying biologically relevant taxa linked to potato common scab disease. Notably, we identify Bacteroidota, WPS-2, and Proteobacteria at the Phylum level; Actinobacteria, AD3, Bacilli, Anaerolineae, and Ktedonobacteria at the Class level; and C0119, Defluviicoccales, Bacteroidales, and Ktedonobacterales at the Order level as key taxa associated with disease status.",cross-kingdom microbial relevance; methodological relevance
22,microbial co-occurrence network limitations,6,622eaacb9d169dfadb4aa7be4d5732c4b1b1e305,Linking social and pathogen transmission networks using microbial genetics in giraffe (Giraffa camelopardalis).,2014,206,10,Journal of Animal Ecology,https://www.semanticscholar.org/paper/622eaacb9d169dfadb4aa7be4d5732c4b1b1e305,K. VanderWaal; E. Atwill; L. Isbell; B. McCowan,,methodological relevance
22,microbial co-occurrence network limitations,7,a890901c6e173b7ba0e78f08e1d27e7d0e75661c,Unveiling essential host genes and keystone microorganisms of the olive tree holobiont linked to Verticillium wilt tolerance,2025,0,0,Microbiome,https://www.semanticscholar.org/paper/a890901c6e173b7ba0e78f08e1d27e7d0e75661c,A. Fernández-González; Alicia Serrano; Francisco Luque; M. Fernández-López; Jesús Mercado-Blanco,"The plant holobiont concept emphasizes the critical role of the microbiome in host plant health and resilience. Microbial communities have been shown to enhance plant resistance to abiotic stresses, such as drought and salinity, and to mitigate the impact of phytopathogens. Traditional microbiome engineering approaches face challenges due to the complexity of microbial interactions. To overcome these limitations, recent advances in transcriptomics and metataxonomics analyses enable the identification of microbiome-associated phenotypes, co-occurrence networks, and key host genes-microbiome interactions. We present a novel framework combining co-occurrence network analyses and transcriptome-microbiota correlations to identify keystone belowground microorganisms and host genes potentially involved in olive (Olea europaea L.) tolerance to Verticillium wilt, a devastating disease caused by the soil-borne, fungal vascular pathogen Verticillium dahliae Kleb. Our approach aims to identify microbiome-regulating host genes and keystone bacteria and fungi that could be instrumental as genetic and microbiological markers in olive breeding programs. In the root endosphere, cultivars qualified as tolerant to Verticillium wilt of olive (VWO) exhibited an enrichment of the bacterial genera Actinophytocola, Kibdelosporangium and Nocardia. Keystone taxa analyses revealed clearly different profiles when comparing the microbial co-occurrence networks of the VWO-tolerant genotypes with those varieties described as susceptible to V. dahliae. Thus, tolerant cultivars harbored bacteria predominantly displaying negative interactions with the mycobiome. In contrast, VWO-susceptible cultivars displayed microbial hubs with positive fungal correlations. Transcriptomic analyses of olive roots identified 1,143 differentially expressed genes (DEGs), with 309 upregulated genes in tolerant cultivars, highlighting biological processes like defense response, carbohydrate metabolism, and amino acid transport. Key microbial taxa (Actinophytocola, Kibdelosporangium, Nocardia, Aquabispora, and Fusarium) strongly correlated with DEGs associated with plant defense. Keystone microbial taxa, particularly Actinophytocola and Nocardia, are proposed to play an important role against V. dahliae within the indigenous olive root microbiota under natural conditions. Moreover, our findings underscore the importance of studying keystone taxa along with essential host plant genes to holistically understand plant-microbiota interactions and explore their potential in disease management. This integrative approach provides insights into the complex dialogue taking place between the host plant and its microbiota, offering potential targets for microbiome engineering to enhance olive resilience against VWO. BBUpe-2awPbSgUz-sd7BHL Video Abstract Video Abstract",plant-soil context relevance; cross-kingdom microbial relevance; methodological relevance
